"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team","player_hist_link","player_fullname"
291,"106618.jpg","Dummett",4,"a",106618,"Paul","Dummett",3,"",42,"2017-08-13T13:01:13Z",100,100,"0.5","12.4",-3,0,3,0,FALSE,0,"1.1","2.3",64268,84849,0,0,0,0,0,0,52,6,"2.6","1.8","1.1",FALSE,1602,0,0,5,18,0,0,0,1,0,0,0,280,"333.6","97.8","58.0","49.0",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/291","Paul Dummett"
292,"83428.jpg","Hanley",4,"u",83428,"Grant","Hanley",5,"Transferred to Norwich",40,"2017-09-05T09:35:21Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",87183,5864,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/292","Grant Hanley"
293,"27462.jpg","Gámez",4,"i",27462,"Jesús","Gámez Duarte",27,"Ankle injury - Unknown return date",39,"2018-05-13T14:01:21Z",0,0,"0.0","2.3",-1,0,1,0,FALSE,0,"1.5","0.0",237321,205311,0,0,0,0,0,0,9,0,"4.5","0.0","0.0",FALSE,97,0,0,1,0,0,0,0,0,0,0,2,38,"32.2","47.6","4.0","8.4",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/293","Jesús Gámez Duarte"
294,"77359.jpg","Lejeune",4,"a",77359,"Florian","Lejeune",20,"",43,"2018-02-04T14:31:19Z",100,100,"0.8","15.3",-2,0,2,0,FALSE,1,"0.9","3.3",48931,64325,0,0,0,0,0,0,66,11,"2.8","2.8","1.3",FALSE,2103,0,2,5,32,0,0,0,3,0,0,6,406,"557.0","92.3","139.0","78.9",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/294","Florian Lejeune"
295,"56983.jpg","Ritchie",4,"a",56983,"Matt","Ritchie",11,"",54,"2018-03-26T16:01:18Z",100,100,"0.5","21.5",-6,0,6,0,FALSE,1,"2.3","2.8",527173,464994,0,0,0,0,0,0,116,3,"3.3","2.3","2.3",FALSE,2802,3,7,9,35,0,0,0,6,0,0,10,489,"561.2","844.4","520.0","192.6",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/295","Matt Ritchie"
296,"50232.jpg","Shelvey",4,"a",50232,"Jonjo","Shelvey",8,"",52,"2018-03-10T14:01:18Z",100,100,"0.5","14.0",-3,0,3,0,FALSE,1,"0.6","2.7",93461,40217,0,0,0,0,0,0,73,6,"2.4","2.2","1.5",FALSE,2264,1,4,6,30,0,0,0,2,2,0,4,360,"442.6","639.9","243.0","132.3",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/296","Jonjo Shelvey"
297,"42727.jpg","Gouffran",4,"u",42727,"Yoan","Gouffran",20,"Joined Goztepe SK",50,"2017-07-18T09:38:42Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",258,38,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/297","Yoan Gouffran"
298,"28147.jpg","Diamé",4,"a",28147,"Mohamed","Diamé",10,"",46,NA,NA,NA,"0.4","15.2",-4,0,4,0,FALSE,0,"0.3","1.8",22876,21032,0,0,0,0,0,0,70,3,"2.3","1.3","1.1",FALSE,2034,2,0,6,27,0,0,0,3,0,0,3,340,"431.8","214.2","203.0","85.3",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/298","Mohamed Diamé"
299,"58771.jpg","Colback",4,"u",58771,"Jack","Colback",4,"Season-long loan to Nottingham Forest",42,"2018-02-01T10:05:52Z",0,0,"0.0","0.0",-3,0,3,0,FALSE,0,"0.7","0.0",118802,113646,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/299","Jack Colback"
300,"104953.jpg","Atsu",4,"i",104953,"Christian","Atsu",30,"Knock - Unknown return date",48,"2018-04-20T13:31:17Z",0,0,"0.0","16.3",-2,0,2,0,FALSE,1,"1.2","0.0",540835,453946,0,0,0,0,0,0,78,0,"2.8","0.0","0.0",FALSE,1776,2,4,6,22,0,0,0,1,0,0,5,236,"308.8","340.6","480.0","112.9",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/300","Christian Atsu"
301,"104547.jpg","Gayle",4,"a",104547,"Dwight","Gayle",9,"",61,"2018-01-20T16:31:17Z",100,100,"0.4","15.4",-4,0,4,0,FALSE,2,"1.1","2.5",217090,153600,0,0,0,0,0,0,94,6,"2.7","2.0","1.3",FALSE,1946,6,3,6,31,0,0,0,3,0,0,8,276,"352.0","333.6","808.0","148.7",0,4,13,"https://fantasy.premierleague.com/drf/element-summary/301","Dwight Gayle"
302,"168580.jpg","Pérez",4,"a",168580,"Ayoze","Pérez",17,"",55,NA,NA,NA,"1.1","22.5",0,0,0,0,FALSE,4,"6.5","6.0",249099,546028,0,0,0,0,0,0,124,13,"3.4","5.5","4.1",FALSE,2486,8,6,8,28,1,0,0,3,0,0,15,420,"571.8","539.0","809.0","191.7",0,4,13,"https://fantasy.premierleague.com/drf/element-summary/302","Ayoze Pérez"
303,"128389.jpg","Mitrovic",4,"u",128389,"Aleksandar","Mitrovic",45,"Season-long loan to Fulham",47,"2017-12-15T14:01:15Z",0,0,"0.0","2.1",-3,0,3,0,FALSE,0,"0.6","0.0",156162,48968,0,0,0,0,0,0,10,0,"1.7","0.0","0.0",FALSE,89,1,0,0,0,0,0,0,0,0,0,0,37,"48.2","44.7","73.0","16.6",0,4,13,"https://fantasy.premierleague.com/drf/element-summary/303","Aleksandar Mitrovic"
304,"11854.jpg","Murphy",4,"u",11854,"Daryl","Murphy",33,"Transferred to Nottingham Forest",45,"2017-07-23T10:06:06Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.7","0.0",25328,7972,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,4,13,"https://fantasy.premierleague.com/drf/element-summary/304","Daryl Murphy"
465,"92170.jpg","Haidara",4,"a",92170,"Massadio","Haidara",25,"",39,"2017-09-14T11:01:13Z",100,100,"0.1","0.3",-1,0,1,0,FALSE,0,"1.8","0.2",123935,143546,0,0,0,0,0,0,1,1,"1.0","-0.3","-0.5",FALSE,3,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/465","Massadio Haidara"
466,"48773.jpg","de Jong",4,"u",48773,"Siem","de Jong",15,"Transferred to Ajax",49,"2017-08-28T15:01:13Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",9761,530,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/466","Siem de Jong"
467,"155513.jpg","Aarons",4,"u",155513,"Rolando","Aarons",16,"Season-long loan to Verona",43,"2018-02-01T10:33:31Z",0,0,"0.0","1.2",-2,0,2,0,FALSE,0,"0.1","0.0",20288,11807,0,0,0,0,0,0,5,0,"1.3","0.0","0.0",FALSE,136,0,0,0,2,0,0,0,0,0,0,0,19,"12.0","8.1","25.0","4.6",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/467","Rolando Aarons"
477,"109528.jpg","Manquillo",4,"a",109528,"Javier","Manquillo",19,"",42,NA,NA,NA,"0.2","11.7",-3,0,3,0,FALSE,0,"0.6","0.7",116500,83839,0,0,0,0,0,0,49,0,"2.3","0.2","0.3",FALSE,1757,0,1,4,31,0,0,0,2,0,0,1,247,"266.0","164.8","26.0","45.9",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/477","Javier Manquillo"
478,"114243.jpg","Murphy",4,"a",114243,"Jacob","Murphy",7,"",50,NA,NA,NA,"0.4","10.2",-5,0,5,0,FALSE,0,"0.1","1.8",13755,5532,0,0,0,0,0,0,51,6,"2.0","1.3","0.5",FALSE,1137,1,2,2,25,0,0,0,0,0,0,2,171,"161.8","159.7","227.0","54.7",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/478","Jacob Murphy"
488,"61316.jpg","Joselu",4,"a",61316,"Jose Luis","Mato Sanmartín",21,"",55,"2018-03-30T13:31:18Z",100,100,"0.1","12.5",0,0,0,0,FALSE,0,"0.4","0.7",172219,172341,0,0,0,0,0,0,69,1,"2.3","0.2","0.1",FALSE,1703,4,1,5,25,0,0,1,2,0,0,5,227,"291.2","254.8","526.0","106.5",0,4,13,"https://fantasy.premierleague.com/drf/element-summary/488","Jose Luis Mato Sanmartín"
494,"149736.jpg","Mbemba",4,"a",149736,"Chancel","Mbemba",18,"",39,"2018-01-22T12:31:17Z",100,100,"0.0","5.1",-1,0,1,0,FALSE,1,"10.1","0.0",978481,1386169,0,0,0,0,0,0,20,0,"2.2","-0.5","-0.5",FALSE,670,0,0,1,11,0,0,0,0,0,0,3,133,"158.2","67.1","6.0","23.2",0,2,13,"https://fantasy.premierleague.com/drf/element-summary/494","Chancel Mbemba"
495,"195384.jpg","Merino",4,"a",195384,"Mikel","Merino",23,"",49,"2018-05-05T13:01:18Z",100,100,"0.1","10.0",-1,0,1,0,FALSE,0,"0.1","0.3",15756,15198,0,0,0,0,0,0,49,0,"2.0","-0.2","-0.1",FALSE,1337,1,1,3,18,0,0,0,4,0,0,4,271,"374.8","236.7","156.0","76.9",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/495","Mikel Merino"
496,"153127.jpg","Hayden",4,"a",153127,"Isaac","Hayden",14,"",43,"2017-12-23T21:01:17Z",100,100,"0.0","9.5",-2,0,2,0,FALSE,0,"0.2","0.2",28837,26203,0,0,0,0,0,0,41,1,"1.6","-0.3","-0.5",FALSE,1365,1,0,3,25,0,0,0,7,0,0,0,171,"273.6","164.7","144.0","58.2",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/496","Isaac Hayden"
516,"43521.jpg","Saivet",4,"u",43521,"Henri","Saivet",24,"Season-long loan to Sivasspor",44,"2018-01-31T19:01:19Z",0,0,"0.0","1.8",-1,0,1,0,FALSE,0,"0.0","0.0",3864,3983,0,0,0,0,0,0,8,0,"8.0","0.0","0.0",FALSE,83,1,0,0,2,0,0,0,0,0,0,1,27,"49.8","0.8","7.0","5.8",0,3,13,"https://fantasy.premierleague.com/drf/element-summary/516","Henri Saivet"
529,"155503.jpg","Woodman",4,"u",155503,"Freddie","Woodman",41,"Season-long loan to Aberdeen",40,"2018-02-01T10:35:01Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",10345,15159,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,13,"https://fantasy.premierleague.com/drf/element-summary/529","Freddie Woodman"
621,"67089.jpg","Dubravka",4,"a",67089,"Martin","Dubravka",12,"",45,NA,NA,NA,"1.0","11.8",0,0,0,0,FALSE,1,"1.0","4.5",18676,74628,0,0,0,0,0,0,53,6,"4.4","4.0","3.7",FALSE,1080,0,0,4,11,0,1,0,0,0,26,5,215,"234.6","0.0","0.0","23.3",0,1,13,"https://fantasy.premierleague.com/drf/element-summary/621","Martin Dubravka"
305,"58376.jpg","McCarthy",20,"a",58376,"Alex","McCarthy",13,"",44,"2017-07-12T10:31:11Z",100,100,"0.9","11.8",-1,0,1,0,FALSE,0,"0.8","4.0",18802,57486,0,0,0,0,0,0,52,2,"2.9","2.5","2.9",FALSE,1620,0,0,4,26,0,0,0,2,0,42,3,278,"280.8","0.0","0.0","28.1",0,1,14,"https://fantasy.premierleague.com/drf/element-summary/305","Alex McCarthy"
306,"40383.jpg","Forster",20,"a",40383,"Fraser","Forster",44,"",46,NA,NA,NA,"0.0","15.9",-4,0,4,0,FALSE,1,"3.9","0.0",539985,372455,0,0,0,0,0,0,73,0,"3.6","-1.5","-1.5",FALSE,1800,0,0,4,30,0,1,0,0,0,69,6,351,"488.2","0.0","0.0","48.9",0,1,14,"https://fantasy.premierleague.com/drf/element-summary/306","Fraser Forster"
307,"40146.jpg","Bertrand",20,"a",40146,"Ryan","Bertrand",21,"",53,"2018-03-31T13:01:18Z",100,100,"0.8","19.4",-2,0,2,0,FALSE,1,"5.2","4.2",812081,327658,0,0,0,0,0,0,103,6,"2.9","2.7","2.3",FALSE,3135,0,5,8,49,0,0,0,2,0,0,4,553,"515.2","589.1","286.0","139.3",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/307","Ryan Bertrand"
308,"80447.jpg","Yoshida",20,"a",80447,"Maya","Yoshida",3,"",46,"2018-02-17T16:01:19Z",100,100,"0.3","16.5",-4,0,4,0,FALSE,0,"1.7","1.5",491094,489589,0,0,0,0,0,0,76,2,"3.2","0.0","-0.1",FALSE,2049,2,1,6,32,0,0,0,2,1,0,6,413,"525.2","67.0","236.0","83.0",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/308","Maya Yoshida"
309,"169359.jpg","Targett",20,"u",169359,"Matt","Targett",33,"Season-long loan to Fulham",43,"2018-01-22T09:31:16Z",0,0,"0.0","0.5",-2,0,2,0,FALSE,0,"0.1","0.0",7584,1586,0,0,0,0,0,0,2,0,"1.0","0.0","0.0",FALSE,166,0,0,0,6,0,0,0,0,0,0,0,35,"42.2","38.6","0.0","8.1",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/309","Matt Targett"
310,"58822.jpg","Cédric",20,"a",58822,"Cédric","Soares",2,"",47,"2018-01-13T15:01:17Z",100,100,"0.7","18.1",-3,0,3,0,FALSE,1,"4.0","3.3",733910,333610,0,0,0,0,0,0,85,1,"2.7","1.8","2.3",FALSE,2794,0,3,7,44,0,0,0,3,0,0,2,481,"507.0","455.6","159.0","112.3",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/310","Cédric Soares"
312,"40833.jpg","Pied",20,"a",40833,"Jérémy","Pied",26,"",42,"2018-01-13T15:01:17Z",100,100,"0.0","1.7",-3,0,3,0,FALSE,0,"0.1","0.0",6577,3537,0,0,0,0,0,0,7,0,"3.5","-1.5","-1.5",FALSE,180,0,1,0,3,0,0,0,0,0,0,1,47,"65.8","29.9","4.0","10.0",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/312","Jérémy Pied"
313,"88900.jpg","Stephens",20,"a",88900,"Jack","Stephens",5,"",45,"2018-04-08T16:01:19Z",100,100,"0.3","12.9",-5,0,5,0,FALSE,1,"0.5","1.3",101513,79714,0,0,0,0,0,0,58,2,"2.6","-0.2","-0.3",FALSE,1980,2,0,5,33,0,0,0,6,1,0,2,360,"506.6","68.3","224.0","79.9",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/313","Jack Stephens"
314,"153373.jpg","McQueen",20,"a",153373,"Sam","McQueen",38,"",42,"2018-04-14T11:31:20Z",100,100,"0.1","3.3",-3,0,3,0,FALSE,0,"0.1","0.3",6615,4234,0,0,0,0,0,0,14,1,"2.0","-1.2","-1.3",FALSE,142,0,0,1,2,0,0,0,0,0,0,2,49,"29.4","34.2","8.0","7.2",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/314","Sam McQueen"
315,"171771.jpg","Bednarek",20,"d",171771,"Jan","Bednarek",35,"Head injury - 75% chance of playing",41,"2018-05-08T20:31:19Z",75,75,"0.9","5.4",-4,0,4,0,FALSE,1,"0.6","3.7",18549,40972,0,0,0,0,0,0,22,0,"4.4","1.7","2.2",FALSE,427,1,0,2,5,0,0,0,1,0,0,0,88,"110.0","1.9","19.0","13.1",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/315","Jan Bednarek"
316,"17339.jpg","Davis",20,"d",17339,"Steven","Davis",8,"Achilles injury - 50% chance of playing",47,"2018-04-27T08:31:16Z",50,50,"0.0","15.1",-3,0,3,0,FALSE,2,"1.3","0.2",458011,482895,0,0,0,0,0,0,71,0,"3.1","-0.7","-0.7",FALSE,1515,3,2,4,21,0,0,0,0,0,0,6,337,"345.2","350.8","126.0","82.5",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/316","Steven Davis"
317,"101178.jpg","Ward-Prowse",20,"a",101178,"James","Ward-Prowse",16,"",49,NA,NA,NA,"0.2","17.1",-6,0,6,0,FALSE,1,"1.7","1.2",283475,246468,0,0,0,0,0,0,84,0,"2.8","-0.3","-0.1",FALSE,1708,3,5,2,29,0,0,0,3,0,0,8,367,"363.4","613.9","296.0","127.1",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/317","James Ward-Prowse"
318,"62399.jpg","Tadic",20,"a",62399,"Dusan","Tadic",11,"",62,NA,NA,NA,"0.9","19.7",-3,0,3,0,FALSE,2,"3.2","5.8",343592,337790,0,0,0,0,0,0,122,2,"3.4","4.3","5.1",FALSE,2791,6,3,10,43,0,0,0,4,0,0,10,464,"588.6","950.9","656.0","219.5",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/318","Dusan Tadic"
319,"85654.jpg","Clasie",20,"u",85654,"Jordy","Clasie",4,"Season-long loan to Club Brugge",44,"2017-08-31T22:20:53Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",18877,4037,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/319","Jordy Clasie"
320,"78056.jpg","Oriol Romeu",20,"a",78056,"Oriol","Romeu Vidal",14,"",42,"2017-11-18T18:01:15Z",100,100,"0.4","16.2",-3,0,3,0,FALSE,0,"2.5","1.8",307748,213189,0,0,0,0,0,0,68,2,"2.0","0.3","0.3",FALSE,2897,1,0,8,47,0,0,0,11,0,0,0,474,"616.2","338.7","231.0","118.7",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/320","Oriol Romeu Vidal"
321,"132015.jpg","Højbjerg",20,"a",132015,"Pierre-Emile","Højbjerg",23,"",43,"2017-09-23T13:01:15Z",100,100,"0.4","9.1",-2,0,2,0,FALSE,0,"0.4","1.7",40014,44057,0,0,0,0,0,0,39,1,"1.7","0.2","0.3",FALSE,1666,0,0,3,30,0,0,0,6,0,0,0,261,"266.6","258.4","148.0","67.6",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/321","Pierre-Emile Højbjerg"
322,"128198.jpg","Boufal",20,"a",128198,"Sofiane","Boufal",19,"",57,"2018-04-18T13:31:18Z",100,100,"0.0","9.6",-3,0,3,0,FALSE,0,"0.2","0.0",23999,18058,0,0,0,0,0,0,55,0,"2.1","-1.5","-1.5",FALSE,1206,2,2,1,24,0,0,0,1,0,0,2,215,"289.4","351.6","397.0","103.7",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/322","Sofiane Boufal"
323,"153379.jpg","Sims",20,"a",153379,"Joshua","Sims",39,"",43,NA,NA,NA,"0.0","1.9",-2,0,2,0,FALSE,0,"0.1","0.2",7271,7556,0,0,0,0,0,0,8,0,"1.3","-1.3","-1.3",FALSE,160,0,0,1,2,0,0,0,0,0,0,0,18,"32.6","43.5","149.0","22.5",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/323","Joshua Sims"
324,"83283.jpg","Redmond",20,"a",83283,"Nathan","Redmond",22,"",59,NA,NA,NA,"0.4","12.2",-6,0,6,0,FALSE,0,"1.8","2.5",377921,86567,0,0,0,0,0,0,72,3,"2.3","1.0","0.9",FALSE,1938,1,3,7,31,0,0,0,3,0,0,3,296,"347.0","630.9","493.0","147.2",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/324","Nathan Redmond"
325,"20452.jpg","Long",20,"a",20452,"Shane","Long",7,"",56,"2018-04-14T11:31:20Z",100,100,"0.2","9.5",-4,0,4,0,FALSE,0,"0.5","1.0",64859,50118,0,0,0,0,0,0,53,1,"1.8","-0.5","-0.5",FALSE,1570,2,2,4,28,0,0,0,6,0,0,0,167,"235.6","301.9","512.0","104.6",0,4,14,"https://fantasy.premierleague.com/drf/element-summary/325","Shane Long"
326,"78356.jpg","Austin",20,"a",78356,"Charlie","Austin",10,"",58,"2018-03-31T13:01:18Z",100,100,"0.3","12.4",-7,0,7,0,FALSE,1,"1.4","2.0",482256,484100,0,0,0,0,0,0,72,2,"3.0","0.5","0.5",FALSE,1024,7,1,4,15,0,0,0,2,0,0,9,215,"302.8","89.4","689.0","107.7",0,4,14,"https://fantasy.premierleague.com/drf/element-summary/326","Charlie Austin"
327,"61548.jpg","Gabbiadini",20,"a",61548,"Manolo","Gabbiadini",20,"",62,"2018-02-03T14:01:20Z",100,100,"0.2","10.6",-8,0,8,0,FALSE,1,"1.4","1.5",502824,269429,0,0,0,0,0,0,66,0,"2.4","0.0","0.3",FALSE,1067,5,0,4,17,0,0,0,2,0,0,10,204,"203.0","133.9","269.0","58.6",0,4,14,"https://fantasy.premierleague.com/drf/element-summary/327","Manolo Gabbiadini"
500,"151086.jpg","Lemina",20,"d",151086,"Mario","Lemina",18,"Hamstring injury - 75% chance of playing",48,"2018-05-05T20:01:18Z",75,75,"0.2","12.1",-2,0,2,0,FALSE,0,"0.2","1.0",33957,30439,0,0,0,0,0,0,58,0,"2.3","-0.4","-0.2",FALSE,1715,1,1,4,31,0,0,0,2,0,0,5,337,"363.6","170.6","145.0","67.8",0,3,14,"https://fantasy.premierleague.com/drf/element-summary/500","Mario Lemina"
506,"3201.jpg","Taylor",20,"a",3201,"Stuart","Taylor",28,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",13590,18413,0,0,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,14,"https://fantasy.premierleague.com/drf/element-summary/506","Stuart Taylor"
525,"167075.jpg","Hoedt",20,"a",167075,"Wesley","Hoedt",6,"",50,"2018-01-13T15:01:17Z",100,100,"0.8","14.8",0,0,0,0,FALSE,0,"0.1","4.0",10562,15172,0,0,0,0,0,0,74,2,"2.6","2.5","2.9",FALSE,2520,0,2,5,42,0,0,0,7,0,0,11,532,"661.6","130.9","146.0","93.8",0,2,14,"https://fantasy.premierleague.com/drf/element-summary/525","Wesley Hoedt"
603,"220598.jpg","Obafemi",20,"a",220598,"Michael","Obafemi",61,"",45,NA,NA,NA,"0.0","0.2",0,0,0,0,FALSE,0,"0.7","0.0",50835,87473,0,0,0,0,0,0,1,0,"1.0","-1.5","-1.5",FALSE,8,0,0,0,0,0,0,0,0,0,0,0,-1,"0.0","1.3","4.0","0.3",0,4,14,"https://fantasy.premierleague.com/drf/element-summary/603","Michael Obafemi"
607,"98914.jpg","Carrillo",20,"a",98914,"Guido","Carrillo",9,"",59,NA,NA,NA,"0.0","2.5",-6,0,6,0,FALSE,0,"0.0","0.0",13829,15692,0,0,0,0,0,0,15,0,"2.1","-1.5","-1.5",FALSE,449,0,1,1,8,0,0,0,0,0,0,0,40,"50.2","64.2","179.0","29.4",0,4,14,"https://fantasy.premierleague.com/drf/element-summary/607","Guido Carrillo"
99,"103192.jpg","Zouma",110,"a",103192,"Kurt","Zouma",6,"",54,"2018-04-07T13:01:18Z",100,100,"0.4","16.1",-1,0,1,0,FALSE,0,"2.0","2.4",173863,108628,0,0,0,0,0,0,87,2,"2.6","1.9","2.0",FALSE,2887,1,0,7,50,0,0,0,1,0,0,5,554,"814.2","91.8","235.0","114.4",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/99","Kurt Zouma"
328,"105666.jpg","Butland",110,"a",105666,"Jack","Butland",1,"",50,"2018-02-03T14:01:20Z",100,100,"0.9","25.0",0,0,0,0,FALSE,2,"2.5","4.6",186313,161185,0,0,0,0,0,0,125,8,"3.6","4.1","3.3",FALSE,3150,0,0,6,61,1,0,0,0,0,145,16,687,"1013.4","10.0","0.0","102.5",0,1,15,"https://fantasy.premierleague.com/drf/element-summary/328","Jack Butland"
329,"6744.jpg","Grant",110,"a",6744,"Lee","Grant",33,"",42,"2018-04-16T19:01:19Z",100,100,"0.0","1.2",-3,0,3,0,FALSE,0,"0.2","0.0",29855,10026,0,0,0,0,0,0,5,0,"1.7","-0.5","-0.5",FALSE,270,0,0,0,7,0,0,0,0,0,8,0,44,"64.2","0.0","0.0","6.3",0,1,15,"https://fantasy.premierleague.com/drf/element-summary/329","Lee Grant"
330,"37869.jpg","Shawcross",110,"a",37869,"Ryan","Shawcross",17,"",48,"2018-02-24T12:31:19Z",100,100,"0.5","14.0",-2,0,2,0,FALSE,0,"0.8","2.6",103430,56205,0,0,0,0,0,0,67,2,"2.5","2.1","2.3",FALSE,2371,1,1,5,40,1,0,0,2,0,0,2,356,"656.0","26.5","276.0","96.0",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/330","Ryan Shawcross"
331,"50089.jpg","Cameron",110,"a",50089,"Geoff","Cameron",20,"",43,"2018-04-01T12:31:19Z",100,100,"0.0","7.7",-2,0,2,0,FALSE,0,"0.2","0.2",43744,31667,0,0,0,0,0,0,33,0,"1.6","-0.3","-0.2",FALSE,1522,0,0,2,30,0,0,0,2,0,0,0,220,"265.4","77.2","46.0","39.0",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/331","Geoff Cameron"
332,"39487.jpg","Pieters",110,"a",39487,"Erik","Pieters",3,"",47,"2018-01-20T14:01:19Z",100,100,"0.5","15.1",-3,0,3,0,FALSE,0,"0.4","2.4",62245,29906,0,0,0,0,0,0,71,2,"2.3","1.9","2.0",FALSE,2717,0,1,7,50,0,0,0,5,0,0,1,456,"567.4","247.2","58.0","87.3",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/332","Erik Pieters"
333,"61595.jpg","Muniesa",110,"u",61595,"Marc","Muniesa",5,"Joined Spanish side Girona in season-long loan deal",45,"2017-08-11T16:01:15Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",4614,102,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/333","Marc Muniesa"
335,"9047.jpg","Johnson",110,"a",9047,"Glen","Johnson",8,"",41,"2018-05-05T11:31:18Z",100,100,"0.1","1.2",-4,0,4,0,FALSE,0,"0.3","0.4",37063,12341,0,0,0,0,0,0,5,0,"0.6","-0.1","0.0",FALSE,546,0,0,0,14,0,0,0,3,0,0,0,70,"86.6","56.8","41.0","18.4",0,2,15,"https://fantasy.premierleague.com/drf/element-summary/335","Glen Johnson"
